run,scenario,channel,variant,first,detect,early,false,lead
249,gradual,frequency,prism,22.0,True,True,False,2.0
250,gradual,frequency,severity_only,,False,False,False,
250,gradual,frequency,external_only,,False,False,False,
250,gradual,frequency,internal_only,34.0,False,False,False,
250,gradual,frequency,prism,33.0,False,False,False,
251,gradual,frequency,severity_only,,False,False,False,
251,gradual,frequency,external_only,32.0,False,False,False,
251,gradual,frequency,internal_only,,False,False,False,
251,gradual,frequency,prism,25.0,True,False,False,-1.0
252,gradual,frequency,severity_only,23.0,True,True,False,1.0
252,gradual,frequency,external_only,23.0,True,True,False,1.0
252,gradual,frequency,internal_only,23.0,True,True,False,1.0
252,gradual,frequency,prism,23.0,True,True,False,1.0
253,gradual,frequency,severity_only,,False,False,False,
253,gradual,frequency,external_only,,False,False,False,
253,gradual,frequency,internal_only,,False,False,False,
253,gradual,frequency,prism,29.0,True,False,False,-5.0
254,gradual,frequency,severity_only,,False,False,False,
254,gradual,frequency,external_only,,False,False,False,
254,gradual,frequency,internal_only,,False,False,False,
254,gradual,frequency,prism,,False,False,False,
255,gradual,frequency,severity_only,,False,False,False,
255,gradual,frequency,external_only,,False,False,False,
255,gradual,frequency,internal_only,,False,False,False,
255,gradual,frequency,prism,38.0,False,False,False,
256,gradual,frequency,severity_only,,False,False,False,
256,gradual,frequency,external_only,,False,False,False,
256,gradual,frequency,internal_only,,False,False,False,
256,gradual,frequency,prism,,False,False,False,
257,gradual,frequency,severity_only,,False,False,False,
257,gradual,frequency,external_only,,False,False,False,
257,gradual,frequency,internal_only,,False,False,False,
257,gradual,frequency,prism,,False,False,False,
258,gradual,frequency,severity_only,,False,False,False,
258,gradual,frequency,external_only,23.0,True,True,False,1.0
258,gradual,frequency,internal_only,20.0,False,False,True,
258,gradual,frequency,prism,26.0,True,False,False,-2.0
259,gradual,frequency,severity_only,,False,False,False,
259,gradual,frequency,external_only,,False,False,False,
259,gradual,frequency,internal_only,,False,False,False,
259,gradual,frequency,prism,25.0,True,False,False,-1.0
260,gradual,frequency,severity_only,,False,False,False,
260,gradual,frequency,external_only,,False,False,False,
260,gradual,frequency,internal_only,,False,False,False,
260,gradual,frequency,prism,,False,False,False,
261,gradual,frequency,severity_only,,False,False,False,
261,gradual,frequency,external_only,,False,False,False,
261,gradual,frequency,internal_only,,False,False,False,
261,gradual,frequency,prism,,False,False,False,
262,gradual,frequency,severity_only,,False,False,False,
262,gradual,frequency,external_only,27.0,True,False,False,-3.0
262,gradual,frequency,internal_only,,False,False,False,
262,gradual,frequency,prism,,False,False,False,
263,gradual,frequency,severity_only,,False,False,False,
263,gradual,frequency,external_only,,False,False,False,
263,gradual,frequency,internal_only,,False,False,False,
263,gradual,frequency,prism,,False,False,False,
264,gradual,frequency,severity_only,,False,False,False,
264,gradual,frequency,external_only,13.0,False,False,True,
264,gradual,frequency,internal_only,,False,False,False,
264,gradual,frequency,prism,13.0,False,False,True,
265,gradual,frequency,severity_only,,False,False,False,
265,gradual,frequency,external_only,4.0,False,False,True,
265,gradual,frequency,internal_only,,False,False,False,
265,gradual,frequency,prism,4.0,False,False,True,
266,gradual,frequency,severity_only,,False,False,False,
266,gradual,frequency,external_only,5.0,False,False,True,
266,gradual,frequency,internal_only,,False,False,False,
266,gradual,frequency,prism,5.0,False,False,True,
267,gradual,frequency,severity_only,,False,False,False,
267,gradual,frequency,external_only,,False,False,False,
267,gradual,frequency,internal_only,,False,False,False,
267,gradual,frequency,prism,24.0,True,True,False,0.0
268,gradual,frequency,severity_only,,False,False,False,
268,gradual,frequency,external_only,27.0,True,False,False,-3.0
268,gradual,frequency,internal_only,28.0,True,False,False,-4.0
268,gradual,frequency,prism,27.0,True,False,False,-3.0
269,gradual,frequency,severity_only,,False,False,False,
269,gradual,frequency,external_only,,False,False,False,
269,gradual,frequency,internal_only,,False,False,False,
269,gradual,frequency,prism,,False,False,False,
270,gradual,frequency,severity_only,,False,False,False,
270,gradual,frequency,external_only,,False,False,False,
270,gradual,frequency,internal_only,36.0,False,False,False,
270,gradual,frequency,prism,22.0,True,True,False,2.0
271,gradual,frequency,severity_only,,False,False,False,
271,gradual,frequency,external_only,,False,False,False,
271,gradual,frequency,internal_only,36.0,False,False,False,
271,gradual,frequency,prism,27.0,True,False,False,-3.0
272,gradual,frequency,severity_only,,False,False,False,
272,gradual,frequency,external_only,,False,False,False,
272,gradual,frequency,internal_only,,False,False,False,
272,gradual,frequency,prism,,False,False,False,
273,gradual,frequency,severity_only,,False,False,False,
273,gradual,frequency,external_only,13.0,False,False,True,
273,gradual,frequency,internal_only,37.0,False,False,False,
273,gradual,frequency,prism,13.0,False,False,True,
274,gradual,frequency,severity_only,,False,False,False,
274,gradual,frequency,external_only,,False,False,False,
274,gradual,frequency,internal_only,,False,False,False,
274,gradual,frequency,prism,,False,False,False,
275,gradual,frequency,severity_only,,False,False,False,
275,gradual,frequency,external_only,,False,False,False,
275,gradual,frequency,internal_only,24.0,True,True,False,0.0
275,gradual,frequency,prism,24.0,True,True,False,0.0
276,gradual,frequency,severity_only,,False,False,False,
276,gradual,frequency,external_only,,False,False,False,
276,gradual,frequency,internal_only,,False,False,False,
276,gradual,frequency,prism,,False,False,False,
277,gradual,frequency,severity_only,,False,False,False,
277,gradual,frequency,external_only,,False,False,False,
277,gradual,frequency,internal_only,,False,False,False,
277,gradual,frequency,prism,,False,False,False,
278,gradual,frequency,severity_only,,False,False,False,
278,gradual,frequency,external_only,,False,False,False,
278,gradual,frequency,internal_only,,False,False,False,
278,gradual,frequency,prism,,False,False,False,
279,gradual,frequency,severity_only,,False,False,False,
279,gradual,frequency,external_only,,False,False,False,
279,gradual,frequency,internal_only,,False,False,False,
279,gradual,frequency,prism,,False,False,False,
280,gradual,frequency,severity_only,,False,False,False,
280,gradual,frequency,external_only,26.0,True,False,False,-2.0
280,gradual,frequency,internal_only,,False,False,False,
280,gradual,frequency,prism,26.0,True,False,False,-2.0
281,gradual,frequency,severity_only,,False,False,False,
281,gradual,frequency,external_only,,False,False,False,
281,gradual,frequency,internal_only,30.0,True,False,False,-6.0
281,gradual,frequency,prism,25.0,True,False,False,-1.0
282,gradual,frequency,severity_only,,False,False,False,
282,gradual,frequency,external_only,,False,False,False,
282,gradual,frequency,internal_only,,False,False,False,
282,gradual,frequency,prism,,False,False,False,
283,gradual,frequency,severity_only,,False,False,False,
283,gradual,frequency,external_only,,False,False,False,
283,gradual,frequency,internal_only,,False,False,False,
283,gradual,frequency,prism,,False,False,False,
284,gradual,frequency,severity_only,,False,False,False,
284,gradual,frequency,external_only,8.0,False,False,True,
284,gradual,frequency,internal_only,35.0,False,False,False,
284,gradual,frequency,prism,8.0,False,False,True,
285,gradual,frequency,severity_only,20.0,False,False,True,
285,gradual,frequency,external_only,20.0,False,False,True,
285,gradual,frequency,internal_only,20.0,False,False,True,
285,gradual,frequency,prism,20.0,False,False,True,
286,gradual,frequency,severity_only,,False,False,False,
286,gradual,frequency,external_only,,False,False,False,
286,gradual,frequency,internal_only,,False,False,False,
286,gradual,frequency,prism,,False,False,False,
287,gradual,frequency,severity_only,,False,False,False,
287,gradual,frequency,external_only,,False,False,False,
287,gradual,frequency,internal_only,,False,False,False,
287,gradual,frequency,prism,30.0,True,False,False,-6.0
288,gradual,frequency,severity_only,,False,False,False,
288,gradual,frequency,external_only,,False,False,False,
288,gradual,frequency,internal_only,,False,False,False,
288,gradual,frequency,prism,,False,False,False,
289,gradual,frequency,severity_only,20.0,False,False,True,
289,gradual,frequency,external_only,20.0,False,False,True,
289,gradual,frequency,internal_only,20.0,False,False,True,
289,gradual,frequency,prism,20.0,False,False,True,
290,gradual,frequency,severity_only,,False,False,False,
290,gradual,frequency,external_only,,False,False,False,
290,gradual,frequency,internal_only,,False,False,False,
290,gradual,frequency,prism,,False,False,False,
291,gradual,frequency,severity_only,,False,False,False,
291,gradual,frequency,external_only,27.0,True,False,False,-3.0
291,gradual,frequency,internal_only,,False,False,False,
291,gradual,frequency,prism,27.0,True,False,False,-3.0
292,gradual,frequency,severity_only,,False,False,False,
292,gradual,frequency,external_only,29.0,True,False,False,-5.0
292,gradual,frequency,internal_only,35.0,False,False,False,
292,gradual,frequency,prism,27.0,True,False,False,-3.0
293,gradual,frequency,severity_only,,False,False,False,
293,gradual,frequency,external_only,,False,False,False,
293,gradual,frequency,internal_only,,False,False,False,
293,gradual,frequency,prism,,False,False,False,
294,gradual,frequency,severity_only,8.0,False,False,True,
294,gradual,frequency,external_only,8.0,False,False,True,
294,gradual,frequency,internal_only,8.0,False,False,True,
294,gradual,frequency,prism,8.0,False,False,True,
295,gradual,frequency,severity_only,28.0,True,False,False,-4.0
295,gradual,frequency,external_only,28.0,True,False,False,-4.0
295,gradual,frequency,internal_only,27.0,True,False,False,-3.0
295,gradual,frequency,prism,25.0,True,False,False,-1.0
296,gradual,frequency,severity_only,,False,False,False,
296,gradual,frequency,external_only,,False,False,False,
296,gradual,frequency,internal_only,,False,False,False,
296,gradual,frequency,prism,27.0,True,False,False,-3.0
297,gradual,frequency,severity_only,,False,False,False,
297,gradual,frequency,external_only,,False,False,False,
297,gradual,frequency,internal_only,,False,False,False,
297,gradual,frequency,prism,,False,False,False,
298,gradual,frequency,severity_only,,False,False,False,
298,gradual,frequency,external_only,,False,False,False,
298,gradual,frequency,internal_only,,False,False,False,
298,gradual,frequency,prism,,False,False,False,
299,gradual,frequency,severity_only,,False,False,False,
299,gradual,frequency,external_only,,False,False,False,
299,gradual,frequency,internal_only,,False,False,False,
299,gradual,frequency,prism,,False,False,False,
300,gradual,frequency,severity_only,,False,False,False,
300,gradual,frequency,external_only,,False,False,False,
300,gradual,frequency,internal_only,,False,False,False,
300,gradual,frequency,prism,,False,False,False,
301,gradual,frequency,severity_only,,False,False,False,
301,gradual,frequency,external_only,,False,False,False,
301,gradual,frequency,internal_only,,False,False,False,
301,gradual,frequency,prism,,False,False,False,
302,gradual,frequency,severity_only,,False,False,False,
302,gradual,frequency,external_only,,False,False,False,
302,gradual,frequency,internal_only,,False,False,False,
302,gradual,frequency,prism,,False,False,False,
303,gradual,frequency,severity_only,,False,False,False,
303,gradual,frequency,external_only,,False,False,False,
303,gradual,frequency,internal_only,,False,False,False,
303,gradual,frequency,prism,25.0,True,False,False,-1.0
304,gradual,frequency,severity_only,,False,False,False,
304,gradual,frequency,external_only,,False,False,False,
304,gradual,frequency,internal_only,,False,False,False,
304,gradual,frequency,prism,,False,False,False,
305,gradual,frequency,severity_only,,False,False,False,
305,gradual,frequency,external_only,,False,False,False,
305,gradual,frequency,internal_only,,False,False,False,
305,gradual,frequency,prism,,False,False,False,
306,gradual,frequency,severity_only,,False,False,False,
306,gradual,frequency,external_only,,False,False,False,
306,gradual,frequency,internal_only,,False,False,False,
306,gradual,frequency,prism,,False,False,False,
307,gradual,frequency,severity_only,,False,False,False,
307,gradual,frequency,external_only,,False,False,False,
307,gradual,frequency,internal_only,,False,False,False,
307,gradual,frequency,prism,,False,False,False,
308,gradual,frequency,severity_only,,False,False,False,
308,gradual,frequency,external_only,,False,False,False,
308,gradual,frequency,internal_only,,False,False,False,
308,gradual,frequency,prism,,False,False,False,
309,gradual,frequency,severity_only,,False,False,False,
309,gradual,frequency,external_only,,False,False,False,
309,gradual,frequency,internal_only,,False,False,False,
309,gradual,frequency,prism,,False,False,False,
310,gradual,frequency,severity_only,28.0,True,False,False,-4.0
310,gradual,frequency,external_only,27.0,True,False,False,-3.0
310,gradual,frequency,internal_only,27.0,True,False,False,-3.0
310,gradual,frequency,prism,23.0,True,True,False,1.0
311,gradual,frequency,severity_only,,False,False,False,
311,gradual,frequency,external_only,,False,False,False,
311,gradual,frequency,internal_only,,False,False,False,
311,gradual,frequency,prism,,False,False,False,
312,gradual,frequency,severity_only,,False,False,False,
312,gradual,frequency,external_only,,False,False,False,
312,gradual,frequency,internal_only,,False,False,False,
312,gradual,frequency,prism,,False,False,False,
313,gradual,frequency,severity_only,,False,False,False,
313,gradual,frequency,external_only,,False,False,False,
313,gradual,frequency,internal_only,,False,False,False,
313,gradual,frequency,prism,,False,False,False,
314,gradual,frequency,severity_only,12.0,False,False,True,
314,gradual,frequency,external_only,12.0,False,False,True,
314,gradual,frequency,internal_only,12.0,False,False,True,
314,gradual,frequency,prism,12.0,False,False,True,
315,gradual,frequency,severity_only,,False,False,False,
315,gradual,frequency,external_only,,False,False,False,
315,gradual,frequency,internal_only,,False,False,False,
315,gradual,frequency,prism,,False,False,False,
316,gradual,frequency,severity_only,,False,False,False,
316,gradual,frequency,external_only,22.0,True,True,False,2.0
316,gradual,frequency,internal_only,25.0,True,False,False,-1.0
316,gradual,frequency,prism,25.0,True,False,False,-1.0
317,gradual,frequency,severity_only,,False,False,False,
317,gradual,frequency,external_only,,False,False,False,
317,gradual,frequency,internal_only,,False,False,False,
317,gradual,frequency,prism,,False,False,False,
318,gradual,frequency,severity_only,,False,False,False,
318,gradual,frequency,external_only,,False,False,False,
318,gradual,frequency,internal_only,,False,False,False,
318,gradual,frequency,prism,25.0,True,False,False,-1.0
319,gradual,frequency,severity_only,,False,False,False,
319,gradual,frequency,external_only,,False,False,False,
319,gradual,frequency,internal_only,,False,False,False,
319,gradual,frequency,prism,,False,False,False,
320,gradual,frequency,severity_only,,False,False,False,
320,gradual,frequency,external_only,,False,False,False,
320,gradual,frequency,internal_only,,False,False,False,
320,gradual,frequency,prism,,False,False,False,
321,gradual,frequency,severity_only,,False,False,False,
321,gradual,frequency,external_only,,False,False,False,
321,gradual,frequency,internal_only,,False,False,False,
321,gradual,frequency,prism,37.0,False,False,False,
322,gradual,frequency,severity_only,,False,False,False,
322,gradual,frequency,external_only,,False,False,False,
322,gradual,frequency,internal_only,,False,False,False,
322,gradual,frequency,prism,,False,False,False,
323,gradual,frequency,severity_only,,False,False,False,
323,gradual,frequency,external_only,,False,False,False,
323,gradual,frequency,internal_only,,False,False,False,
323,gradual,frequency,prism,,False,False,False,
324,gradual,frequency,severity_only,,False,False,False,
324,gradual,frequency,external_only,,False,False,False,
324,gradual,frequency,internal_only,,False,False,False,
324,gradual,frequency,prism,,False,False,False,
325,gradual,frequency,severity_only,,False,False,False,
325,gradual,frequency,external_only,,False,False,False,
325,gradual,frequency,internal_only,32.0,False,False,False,
325,gradual,frequency,prism,32.0,False,False,False,
326,gradual,frequency,severity_only,,False,False,False,
326,gradual,frequency,external_only,,False,False,False,
326,gradual,frequency,internal_only,,False,False,False,
326,gradual,frequency,prism,,False,False,False,
327,gradual,frequency,severity_only,,False,False,False,
327,gradual,frequency,external_only,,False,False,False,
327,gradual,frequency,internal_only,,False,False,False,
327,gradual,frequency,prism,,False,False,False,
328,gradual,frequency,severity_only,,False,False,False,
328,gradual,frequency,external_only,,False,False,False,
328,gradual,frequency,internal_only,,False,False,False,
328,gradual,frequency,prism,,False,False,False,
329,gradual,frequency,severity_only,,False,False,False,
329,gradual,frequency,external_only,,False,False,False,
329,gradual,frequency,internal_only,,False,False,False,
329,gradual,frequency,prism,,False,False,False,
330,gradual,frequency,severity_only,30.0,True,False,False,-6.0
330,gradual,frequency,external_only,29.0,True,False,False,-5.0
330,gradual,frequency,internal_only,30.0,True,False,False,-6.0
330,gradual,frequency,prism,29.0,True,False,False,-5.0
331,gradual,frequency,severity_only,,False,False,False,
331,gradual,frequency,external_only,,False,False,False,
331,gradual,frequency,internal_only,,False,False,False,
331,gradual,frequency,prism,,False,False,False,
332,gradual,frequency,severity_only,,False,False,False,
332,gradual,frequency,external_only,,False,False,False,
332,gradual,frequency,internal_only,,False,False,False,
332,gradual,frequency,prism,,False,False,False,
333,gradual,frequency,severity_only,,False,False,False,
333,gradual,frequency,external_only,,False,False,False,
333,gradual,frequency,internal_only,,False,False,False,
333,gradual,frequency,prism,,False,False,False,
334,gradual,frequency,severity_only,,False,False,False,
334,gradual,frequency,external_only,,False,False,False,
334,gradual,frequency,internal_only,,False,False,False,
334,gradual,frequency,prism,31.0,False,False,False,
335,gradual,frequency,severity_only,35.0,False,False,False,
335,gradual,frequency,external_only,35.0,False,False,False,
335,gradual,frequency,internal_only,35.0,False,False,False,
335,gradual,frequency,prism,35.0,False,False,False,
336,gradual,frequency,severity_only,,False,False,False,
336,gradual,frequency,external_only,,False,False,False,
336,gradual,frequency,internal_only,,False,False,False,
336,gradual,frequency,prism,,False,False,False,
337,gradual,frequency,severity_only,,False,False,False,
337,gradual,frequency,external_only,,False,False,False,
337,gradual,frequency,internal_only,32.0,False,False,False,
337,gradual,frequency,prism,32.0,False,False,False,
338,gradual,frequency,severity_only,,False,False,False,
338,gradual,frequency,external_only,,False,False,False,
338,gradual,frequency,internal_only,,False,False,False,
338,gradual,frequency,prism,,False,False,False,
339,gradual,frequency,severity_only,,False,False,False,
339,gradual,frequency,external_only,,False,False,False,
339,gradual,frequency,internal_only,,False,False,False,
339,gradual,frequency,prism,26.0,True,False,False,-2.0
340,gradual,frequency,severity_only,,False,False,False,
340,gradual,frequency,external_only,,False,False,False,
340,gradual,frequency,internal_only,,False,False,False,
340,gradual,frequency,prism,,False,False,False,
341,gradual,frequency,severity_only,33.0,False,False,False,
341,gradual,frequency,external_only,,False,False,False,
341,gradual,frequency,internal_only,33.0,False,False,False,
341,gradual,frequency,prism,,False,False,False,
342,gradual,frequency,severity_only,,False,False,False,
342,gradual,frequency,external_only,,False,False,False,
342,gradual,frequency,internal_only,,False,False,False,
342,gradual,frequency,prism,,False,False,False,
343,gradual,frequency,severity_only,,False,False,False,
343,gradual,frequency,external_only,,False,False,False,
343,gradual,frequency,internal_only,,False,False,False,
343,gradual,frequency,prism,24.0,True,True,False,0.0
344,gradual,frequency,severity_only,,False,False,False,
344,gradual,frequency,external_only,,False,False,False,
344,gradual,frequency,internal_only,,False,False,False,
344,gradual,frequency,prism,25.0,True,False,False,-1.0
345,gradual,frequency,severity_only,,False,False,False,
345,gradual,frequency,external_only,,False,False,False,
345,gradual,frequency,internal_only,,False,False,False,
345,gradual,frequency,prism,,False,False,False,
346,gradual,frequency,severity_only,,False,False,False,
346,gradual,frequency,external_only,,False,False,False,
346,gradual,frequency,internal_only,,False,False,False,
346,gradual,frequency,prism,,False,False,False,
347,gradual,frequency,severity_only,,False,False,False,
347,gradual,frequency,external_only,10.0,False,False,True,
347,gradual,frequency,internal_only,,False,False,False,
347,gradual,frequency,prism,10.0,False,False,True,
348,gradual,frequency,severity_only,,False,False,False,
348,gradual,frequency,external_only,,False,False,False,
348,gradual,frequency,internal_only,,False,False,False,
348,gradual,frequency,prism,,False,False,False,
349,gradual,frequency,severity_only,,False,False,False,
349,gradual,frequency,external_only,5.0,False,False,True,
349,gradual,frequency,internal_only,,False,False,False,
349,gradual,frequency,prism,5.0,False,False,True,
350,gradual,frequency,severity_only,,False,False,False,
350,gradual,frequency,external_only,,False,False,False,
350,gradual,frequency,internal_only,,False,False,False,
350,gradual,frequency,prism,,False,False,False,
351,gradual,frequency,severity_only,,False,False,False,
351,gradual,frequency,external_only,23.0,True,True,False,1.0
351,gradual,frequency,internal_only,,False,False,False,
351,gradual,frequency,prism,,False,False,False,
352,gradual,frequency,severity_only,13.0,False,False,True,
352,gradual,frequency,external_only,13.0,False,False,True,
352,gradual,frequency,internal_only,13.0,False,False,True,
352,gradual,frequency,prism,13.0,False,False,True,
353,gradual,frequency,severity_only,28.0,True,False,False,-4.0
353,gradual,frequency,external_only,26.0,True,False,False,-2.0
353,gradual,frequency,internal_only,28.0,True,False,False,-4.0
353,gradual,frequency,prism,28.0,True,False,False,-4.0
354,gradual,frequency,severity_only,,False,False,False,
354,gradual,frequency,external_only,,False,False,False,
354,gradual,frequency,internal_only,,False,False,False,
354,gradual,frequency,prism,,False,False,False,
355,gradual,frequency,severity_only,,False,False,False,
355,gradual,frequency,external_only,20.0,False,False,True,
355,gradual,frequency,internal_only,,False,False,False,
355,gradual,frequency,prism,,False,False,False,
356,gradual,frequency,severity_only,,False,False,False,
356,gradual,frequency,external_only,,False,False,False,
356,gradual,frequency,internal_only,,False,False,False,
356,gradual,frequency,prism,24.0,True,True,False,0.0
357,gradual,frequency,severity_only,,False,False,False,
357,gradual,frequency,external_only,,False,False,False,
357,gradual,frequency,internal_only,32.0,False,False,False,
357,gradual,frequency,prism,,False,False,False,
358,gradual,frequency,severity_only,,False,False,False,
358,gradual,frequency,external_only,,False,False,False,
358,gradual,frequency,internal_only,,False,False,False,
358,gradual,frequency,prism,,False,False,False,
359,gradual,frequency,severity_only,,False,False,False,
359,gradual,frequency,external_only,,False,False,False,
359,gradual,frequency,internal_only,,False,False,False,
359,gradual,frequency,prism,,False,False,False,
360,gradual,frequency,severity_only,,False,False,False,
360,gradual,frequency,external_only,,False,False,False,
360,gradual,frequency,internal_only,,False,False,False,
360,gradual,frequency,prism,23.0,True,True,False,1.0
361,gradual,frequency,severity_only,33.0,False,False,False,
361,gradual,frequency,external_only,33.0,False,False,False,
361,gradual,frequency,internal_only,33.0,False,False,False,
361,gradual,frequency,prism,25.0,True,False,False,-1.0
362,gradual,frequency,severity_only,,False,False,False,
362,gradual,frequency,external_only,,False,False,False,
362,gradual,frequency,internal_only,,False,False,False,
362,gradual,frequency,prism,27.0,True,False,False,-3.0
363,gradual,frequency,severity_only,,False,False,False,
363,gradual,frequency,external_only,,False,False,False,
363,gradual,frequency,internal_only,,False,False,False,
363,gradual,frequency,prism,,False,False,False,
364,gradual,frequency,severity_only,34.0,False,False,False,
364,gradual,frequency,external_only,34.0,False,False,False,
364,gradual,frequency,internal_only,34.0,False,False,False,
364,gradual,frequency,prism,34.0,False,False,False,
365,gradual,frequency,severity_only,,False,False,False,
365,gradual,frequency,external_only,34.0,False,False,False,
365,gradual,frequency,internal_only,33.0,False,False,False,
365,gradual,frequency,prism,26.0,True,False,False,-2.0
366,gradual,frequency,severity_only,,False,False,False,
366,gradual,frequency,external_only,,False,False,False,
366,gradual,frequency,internal_only,,False,False,False,
366,gradual,frequency,prism,28.0,True,False,False,-4.0
367,gradual,frequency,severity_only,33.0,False,False,False,
367,gradual,frequency,external_only,6.0,False,False,True,
367,gradual,frequency,internal_only,33.0,False,False,False,
367,gradual,frequency,prism,6.0,False,False,True,
368,gradual,frequency,severity_only,,False,False,False,
368,gradual,frequency,external_only,,False,False,False,
368,gradual,frequency,internal_only,,False,False,False,
368,gradual,frequency,prism,,False,False,False,
369,gradual,frequency,severity_only,,False,False,False,
369,gradual,frequency,external_only,,False,False,False,
369,gradual,frequency,internal_only,,False,False,False,
369,gradual,frequency,prism,,False,False,False,
370,gradual,frequency,severity_only,,False,False,False,
370,gradual,frequency,external_only,,False,False,False,
370,gradual,frequency,internal_only,,False,False,False,
370,gradual,frequency,prism,,False,False,False,
371,gradual,frequency,severity_only,,False,False,False,
371,gradual,frequency,external_only,,False,False,False,
371,gradual,frequency,internal_only,,False,False,False,
371,gradual,frequency,prism,,False,False,False,
372,gradual,frequency,severity_only,,False,False,False,
372,gradual,frequency,external_only,,False,False,False,
372,gradual,frequency,internal_only,,False,False,False,
372,gradual,frequency,prism,,False,False,False,
373,gradual,frequency,severity_only,32.0,False,False,False,
373,gradual,frequency,external_only,31.0,False,False,False,
373,gradual,frequency,internal_only,32.0,False,False,False,
373,gradual,frequency,prism,32.0,False,False,False,
374,gradual,frequency,severity_only,,False,False,False,
374,gradual,frequency,external_only,,False,False,False,
374,gradual,frequency,internal_only,32.0,False,False,False,
374,gradual,frequency,prism,27.0,True,False,False,-3.0
375,gradual,frequency,severity_only,,False,False,False,
375,gradual,frequency,external_only,,False,False,False,
375,gradual,frequency,internal_only,,False,False,False,
375,gradual,frequency,prism,,False,False,False,
376,gradual,frequency,severity_only,,False,False,False,
376,gradual,frequency,external_only,9.0,False,False,True,
376,gradual,frequency,internal_only,,False,False,False,
376,gradual,frequency,prism,9.0,False,False,True,
377,gradual,frequency,severity_only,35.0,False,False,False,
377,gradual,frequency,external_only,,False,False,False,
377,gradual,frequency,internal_only,35.0,False,False,False,
377,gradual,frequency,prism,27.0,True,False,False,-3.0
378,gradual,frequency,severity_only,,False,False,False,
378,gradual,frequency,external_only,,False,False,False,
378,gradual,frequency,internal_only,,False,False,False,
378,gradual,frequency,prism,,False,False,False,
379,gradual,frequency,severity_only,,False,False,False,
379,gradual,frequency,external_only,,False,False,False,
379,gradual,frequency,internal_only,,False,False,False,
379,gradual,frequency,prism,,False,False,False,
380,gradual,frequency,severity_only,,False,False,False,
380,gradual,frequency,external_only,,False,False,False,
380,gradual,frequency,internal_only,,False,False,False,
380,gradual,frequency,prism,,False,False,False,
381,gradual,frequency,severity_only,,False,False,False,
381,gradual,frequency,external_only,,False,False,False,
381,gradual,frequency,internal_only,,False,False,False,
381,gradual,frequency,prism,,False,False,False,
382,gradual,frequency,severity_only,10.0,False,False,True,
382,gradual,frequency,external_only,,False,False,False,
382,gradual,frequency,internal_only,10.0,False,False,True,
382,gradual,frequency,prism,,False,False,False,
383,gradual,frequency,severity_only,,False,False,False,
383,gradual,frequency,external_only,,False,False,False,
383,gradual,frequency,internal_only,,False,False,False,
383,gradual,frequency,prism,,False,False,False,
384,gradual,frequency,severity_only,,False,False,False,
384,gradual,frequency,external_only,,False,False,False,
384,gradual,frequency,internal_only,,False,False,False,
384,gradual,frequency,prism,,False,False,False,
385,gradual,frequency,severity_only,,False,False,False,
385,gradual,frequency,external_only,,False,False,False,
385,gradual,frequency,internal_only,,False,False,False,
385,gradual,frequency,prism,,False,False,False,
386,gradual,frequency,severity_only,,False,False,False,
386,gradual,frequency,external_only,28.0,True,False,False,-4.0
386,gradual,frequency,internal_only,,False,False,False,
386,gradual,frequency,prism,28.0,True,False,False,-4.0
387,gradual,frequency,severity_only,,False,False,False,
387,gradual,frequency,external_only,,False,False,False,
387,gradual,frequency,internal_only,,False,False,False,
387,gradual,frequency,prism,,False,False,False,
388,gradual,frequency,severity_only,26.0,True,False,False,-2.0
388,gradual,frequency,external_only,26.0,True,False,False,-2.0
388,gradual,frequency,internal_only,26.0,True,False,False,-2.0
388,gradual,frequency,prism,25.0,True,False,False,-1.0
389,gradual,frequency,severity_only,,False,False,False,
389,gradual,frequency,external_only,,False,False,False,
389,gradual,frequency,internal_only,,False,False,False,
389,gradual,frequency,prism,,False,False,False,
390,gradual,frequency,severity_only,,False,False,False,
390,gradual,frequency,external_only,,False,False,False,
390,gradual,frequency,internal_only,,False,False,False,
390,gradual,frequency,prism,,False,False,False,
391,gradual,frequency,severity_only,29.0,True,False,False,-5.0
391,gradual,frequency,external_only,29.0,True,False,False,-5.0
391,gradual,frequency,internal_only,29.0,True,False,False,-5.0
391,gradual,frequency,prism,29.0,True,False,False,-5.0
392,gradual,frequency,severity_only,4.0,False,False,True,
392,gradual,frequency,external_only,4.0,False,False,True,
392,gradual,frequency,internal_only,4.0,False,False,True,
392,gradual,frequency,prism,4.0,False,False,True,
393,gradual,frequency,severity_only,,False,False,False,
393,gradual,frequency,external_only,,False,False,False,
393,gradual,frequency,internal_only,,False,False,False,
393,gradual,frequency,prism,,False,False,False,
394,gradual,frequency,severity_only,,False,False,False,
394,gradual,frequency,external_only,9.0,False,False,True,
394,gradual,frequency,internal_only,,False,False,False,
394,gradual,frequency,prism,9.0,False,False,True,
395,gradual,frequency,severity_only,,False,False,False,
395,gradual,frequency,external_only,,False,False,False,
395,gradual,frequency,internal_only,,False,False,False,
395,gradual,frequency,prism,,False,False,False,
396,gradual,frequency,severity_only,,False,False,False,
396,gradual,frequency,external_only,,False,False,False,
396,gradual,frequency,internal_only,,False,False,False,
396,gradual,frequency,prism,,False,False,False,
397,gradual,frequency,severity_only,,False,False,False,
397,gradual,frequency,external_only,25.0,True,False,False,-1.0
397,gradual,frequency,internal_only,,False,False,False,
397,gradual,frequency,prism,25.0,True,False,False,-1.0
